MKEY,KEY,Mcode,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,POST_RPA,BIG4,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,CFO,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,TotalSales,MarketShare,IndustryY_Count,LEV,OCF,MTB,INST,NOA,ZSCORE,LGTA,ROA,MS,Median_ROA,ADJROA,AC,A1,A2,A3,A4,PROD,R1,R2,R3,R4,R5,DA,DA1,ABCFO,ABPROD,ABOPCOST,ABEXP,Code_Count
82552020,15602020,8255,1560,M1500,2020,2020M1500,1,1,1,1,1,9452848,7925408,4716857,4735991,3178483,0.142315945,3500000,5248848,713533,5156550,4868003,5133466,0.461094621,0.105940161,0.024413222,0.086004208,1921818,700873,970733,539476,187.39,187.39,9367513,3609958,1413043,1368638,0.3721,399053404,1.292195468,91,0.498987924,0.122483663,1.97794147,0.3721,0.949157192,2.669880104,16.06182663,0.068069177,1.292195468,0.037075239,0.030993938,-0.054414486,1.26E-07,0.036407842,0.662281109,0.068069177,0.461094621,1.26E-07,0.650635273,0.036407842,-0.033495184,0.614227432,-0.015116069,-0.020873278,0.033899588,-0.034738464,-0.034849842,0.013257157,6
82552021,15602021,8255,1560,M1500,2021,2021M1500,1,0,1,1,1,10161515,9452848,5110901,5050614,4511367,0.249640826,3800000,4883701,1919884,6027838,5156550,4868003,0.443766683,0.098262767,0.022649248,0.087988596,2149289,926987,1261100,721678,182.52,182.52,17261618,4165214,1442688,1413043,0.3752,474374914,1.270690718,92,0.502966438,0.133409529,3.417726637,0.3752,0.733189617,3.749570116,16.1341181,0.076345034,1.270690718,0.052305107,0.024039926,-0.057064495,1.06E-07,0.09217201,0.516638054,0.076345034,0.443766683,1.06E-07,0.637674276,0.09217201,0.030524875,0.545502266,-0.038694916,-0.041999775,0.072777902,-0.068150765,-0.068258038,0.007140864,6
82552022,15602022,8255,1560,M1500,2022,2022M1500,1,0,1,1,1,9544895,10161515,3454225,6090670,4061727,0.20778018,1900000,4559011,1129701,6907619,6027838,5156550,0.466900851,0.108023951,0.023747256,0.09194268,3049109,1596695,1949833,1274350,166.7,166.7,15163832,4379157,1807951,1442688,0.3708,476529085,1.449569232,95,0.361892404,0.191884084,2.489682088,0.3708,0.675191544,4.867568787,16.07151701,0.125409449,1.449569232,0.062030526,0.063378923,-0.066474635,9.84E-08,0.086579708,0.448654654,0.125409449,0.466900851,9.84E-08,0.679782395,0.086579708,0.085743907,0.593202687,-0.06264438,-0.045762456,0.129229429,-0.071749519,-0.071836293,0.020124995,6
81212017,62032017,8121,6203,M2328,2017,2017M2328,1,0,0,0,0,2258772,2108995,820811,1437961,2025425,0.335655392,200000,205362,603951,1734896,1684004,1746400,0.593352758,0.14265278,0.035344482,0.086866302,650615,130851,113503,104714,88.83,88.83,2330630,1241123,483424,473169,0.0804,1662946349,0.104326637,192,0.36338816,0.053818525,1.620788046,0.0804,0.490285657,4.142180355,14.63033186,0.049651137,0.104326637,0.045493373,0.004157764,-0.004167388,4.74E-07,0.024130925,0.097374342,0.049651137,0.593352758,4.74E-07,0.822617408,0.024130925,-0.029585656,0.798486483,0.013035343,0.004022549,-0.000477672,-0.073255406,-0.073255406,0.024870568,6
81212018,62032018,8121,6203,M2328,2018,2018M2328,1,0,0,0,0,2292935,2258772,651369,1641566,2030617,0.252393984,0,211818,489591,2265865,1734896,1684004,0.834157232,0.143199048,0.028656606,0.071638425,855391,404114,-38316,300568,75.19,75.19,2430571,1582391,785204,483424,0.0776,1847795182,0.122625333,196,0.284076522,-0.016963199,1.480641656,0.0776,0.510000567,5.393678682,14.64534321,0.133066994,0.122625333,0.051969646,0.081097348,0.150030193,4.43E-07,0.235069764,0.093775733,0.133066994,0.834157232,4.43E-07,1.003140202,0.235069764,0.022530826,0.768070438,0.12600802,0.116767246,-0.114985233,0.044316182,0.044316182,0.02539217,6
81212019,62032019,8121,6203,M2328,2019,2019M2328,1,0,0,0,0,2615588,2292935,884878,1730710,2310819,0.285908943,0,195663,879326,2241902,2265865,1734896,0.614506299,0.14273235,0.028550311,0.08030235,950952,375566,600604,295505,107.95,107.95,3078191,1532809,661418,785204,0.0713,1865891056,0.120151817,199,0.338309397,0.261936775,1.778571222,0.0713,0.371307516,4.987342107,14.77699949,0.128876309,0.120151817,0.043054992,0.085821317,-0.133060466,4.36E-07,-0.010450798,0.08533299,0.128876309,0.614506299,4.36E-07,0.977743373,-0.010450798,0.231567402,0.98819417,-0.094796457,-0.116135031,0.15999374,-0.138916902,-0.138916902,0.010401641,6
81212020,62032020,8121,6203,M2328,2020,2020M2328,1,1,1,1,0,4027177,2615588,1883974,2143203,3529592,0.434977156,0,209166,1319024,3891875,2241902,2265865,1.152535109,0.135708682,0.017178352,0.045284342,1362810,774674,720667,611132,122.48,122.48,6316287,2658241,1017734,661418,0.031,1955664978,0.1990052,200,0.467815048,0.275527721,2.947124934,0.031,0.315102761,5.138276371,15.20857619,0.233649948,0.1990052,0.051000161,0.182649787,-0.041877773,3.82E-07,0.630822974,0.079969017,0.233649948,1.152535109,3.82E-07,1.487954143,0.630822974,-0.009161611,0.857131169,-0.116230876,-0.127227195,0.13342351,-0.015300125,-0.015300125,0.018062643,6
81212021,62032021,8121,6203,M2328,2021,2021M2328,1,0,1,1,0,4309662,4027177,1726772,2582890,3775658,0.242123396,579798,212775,1084421,5017499,3891875,2241902,0.917666395,0.118190733,0.015780571,0.054824326,1715164,968887,-129980,752829,39.06,39.06,6835982,3525854,1187485,1017734,0.0282,2322320479,0.216055409,203,0.400674577,-0.032275711,2.646640778,0.0282,0.516060506,5.889917674,15.27637004,0.186937152,0.216055409,0.057952835,0.128984317,0.219212863,2.48E-07,0.27950696,0.052834777,0.186937152,0.917666395,2.48E-07,1.245909728,0.27950696,0.409709581,0.966402768,0.140719233,0.101377202,-0.07845045,-0.063260589,-0.063260589,-0.011174265,6
81212022,62032022,8121,6203,M2328,2022,2022M2328,1,0,1,1,0,3847991,4309662,1205284,2642707,3313226,0.143158859,587293,210138,1384168,2554842,5017499,3891875,0.364398647,0.080383334,0.023193606,0.066429548,1765624,610603,637982,450226,72.95,72.95,4117580,1778090,979830,1187485,0.0439,2467168821,0.103553595,205,0.313224225,0.148035275,1.55809176,0.0439,0.428300874,4.912966465,15.16306175,0.104468982,0.103553595,0.057104521,0.04736446,-0.043566294,2.32E-07,-0.571426947,0.04875974,0.104468982,0.364398647,2.32E-07,0.592817256,-0.571426947,0.261186144,1.164244203,0.053415812,0.019120686,0.037492349,-0.10696089,-0.10696089,-0.043572415,6
81102017,80282017,8110,8028,M2324,2017,2017M2324,1,0,0,0,1,2830604,2666130,1229540,1601064,1111883,0.250563837,754332,1565583,522897,1855819,1709530,1521007,0.489219956,0.132406522,0.075862463,0.029191963,242346,237266,561728,167109,114.91,114.91,3912570,1248343,259720,203739,0.2644,2419944096,0.076688507,146,0.434373724,0.210690401,2.443731169,0.2644,0.687325449,3.432754852,14.85600067,0.062678489,0.076688507,0.062144673,0.000533816,-0.148011912,3.75E-07,0.054869417,0.587211801,0.062678489,0.489219956,3.75E-07,0.69607221,0.054869417,0.070710355,0.641202792,-0.053853835,-0.055446597,0.109929137,-0.003684221,-0.003684221,-0.016138204,6
81102018,80282018,8110,8028,M2324,2018,2018M2324,1,0,0,0,1,3310499,2830604,1071684,2238815,1561903,0.219408917,543343,1536209,864173,2121873,1855819,1709530,0.47156084,0.14887176,0.06902251,0.033774877,361868,287703,538752,198885,106.99,106.99,5163912,1400927,193595,259720,0.2498,2597082252,0.081702187,150,0.323722798,0.19033111,2.306538057,0.2498,0.677588599,4.538040942,15.01260949,0.070262389,0.081702187,0.074927715,-0.004665326,-0.12006872,3.53E-07,0.093991954,0.542714205,0.070262389,0.47156084,3.53E-07,0.749618456,0.093991954,0.051681196,0.655626502,-0.029737234,-0.030336607,0.076453419,-0.06584606,-0.06584606,-0.001674466,6
81102019,80282019,8110,8028,M2324,2019,2019M2324,1,0,0,0,1,5407173,3310499,2934577,2472596,2626523,0.194749826,2019653,2388908,1811396,2649059,2121873,1855819,0.547223243,0.138520507,0.05739925,0.023485321,478422,436650,679752,317028,92.22,92.22,9798192,1759619,245558,193595,0.2381,2623483315,0.100974875,156,0.542719273,0.205332187,3.962714491,0.2381,0.809803296,3.466497908,15.50323696,0.095764415,0.100974875,0.060340993,0.035423422,-0.109567772,3.02E-07,0.159246688,0.721615684,0.095764415,0.547223243,3.02E-07,0.800199305,0.159246688,0.080366736,0.640952618,0.00927713,0.004095054,0.044854744,0.04459254,0.04459254,-0.010340352,6
81102020,80282020,8110,8028,M2324,2020,2020M2324,1,0,0,0,1,5123329,5407173,2799433,2323896,1901432,0.340948239,2011338,2819389,1140746,2442176,2649059,2121873,0.354469702,0.083501859,0.061090601,0.020971052,348717,127161,556402,115558,69.4,69.4,7772350,1914775,247462,245558,0.2721,3698766247,0.066026773,162,0.546408985,0.102900721,3.344534351,0.2721,0.59078709,2.765073277,15.44931498,0.021371241,0.066026773,0.076322205,-0.054950963,-0.081529479,1.85E-07,-0.038260844,0.521416459,0.021371241,0.354469702,1.85E-07,0.451654867,-0.038260844,0.097497528,0.48991571,-0.003959887,0.003400384,-0.014281811,0.12712492,0.12712492,-0.040005259,6
81102021,80282021,8110,8028,M2324,2021,2021M2324,1,0,0,0,1,6327979,5123329,3810923,2517056,1827286,0.270095713,2890356,3635757,1081999,2651386,2442176,2649059,0.371426664,0.084727723,0.050045146,0.013590628,503273,283291,677941,255174,72.53,72.53,8182522,1984744,165659,247462,0.2231,4713101120,0.056255657,170,0.602233825,0.132324315,3.250830335,0.2231,0.844258294,2.312862053,15.66049147,0.049806288,0.056255657,0.132367761,-0.082561473,-0.082518027,1.95E-07,0.040834778,0.70964738,0.049806288,0.371426664,1.95E-07,0.517512344,0.040834778,-0.040380581,0.476677566,0.025119734,0.02413142,0.003698636,0.030433895,0.030433895,-0.048530165,6
81102022,80282022,8110,8028,M2324,2022,2022M2324,1,1,1,1,1,8598954,6327979,5607646,2991308,2051142,0.145877045,4489467,5611342,1070340,3138053,2651386,2442176,0.379173667,0.082775085,0.045672906,0.012830249,720803,403285,775056,325251,66.8,66.8,8592956,2306263,258799,165659,0.2197,5563297678,0.056406347,172,0.652131178,0.122480811,2.872641667,0.2197,1.013030385,1.842715464,15.96715113,0.051398875,0.056406347,0.102511119,-0.051112244,-0.071081936,1.58E-07,0.076907177,0.886751046,0.051398875,0.379173667,1.58E-07,0.495901298,0.076907177,0.033061108,0.418994121,0.102896237,0.112567366,-0.025239948,0.055995728,0.055995728,-0.022251295,6
80482017,30252017,8048,3025,M2327,2017,2017M2327,1,0,0,0,1,954469,952803,183213,771256,709879,0.13181151,26505,212637,129964,528026,509780,461255,0.322957631,0.230174548,0.241685069,0.077217789,15255,17188,-38568,14536,278.4,278.4,1404216,287945,191458,171688,0.1126,965484562,0.054690258,87,0.191952803,-0.040478462,1.820687294,0.1126,0.700876257,6.126141338,13.76891044,0.015256039,0.054690258,0.031319616,-0.016063577,0.055734501,1.05E-06,0.019149814,0.223169952,0.015256039,0.322957631,1.05E-06,0.554181714,0.019149814,0.050928681,0.535031901,0.065194054,0.073946527,-0.090164603,-0.051585873,-0.051585873,0.088100939,6
80482018,30252018,8048,3025,M2327,2018,2018M2327,1,0,0,0,1,910446,954469,147631,762815,679243,0.115189698,10865,205614,112948,548039,528026,509780,0.416163333,0.22360391,0.229861378,0.081076347,6746,2214,-86621,957,243.14,243.14,1262376,340329,248344,191458,0.1145,927668235,0.059077047,89,0.162152396,-0.090753078,1.654891422,0.1145,0.692250875,6.646142205,13.72168987,0.001002652,0.059077047,0.030026801,-0.02902415,0.09175573,1.05E-06,0.020967679,0.215422397,0.001002652,0.416163333,1.05E-06,0.574182084,0.020967679,0.019116388,0.553214405,0.045234479,0.0945785,-0.106692863,-0.002663993,-0.002663993,0.078390959,6
80482019,30252019,8048,3025,M2327,2019,2019M2327,1,0,0,0,1,1015677,910446,206084,809593,734029,0.112953232,8693,168742,121462,544995,548039,528026,0.311035471,0.254612574,0.245862806,0.09336049,53661,60099,-9849,49353,279.39,279.39,1616976,257063,274462,248344,0.0347,913914218,0.059633058,88,0.202903088,-0.010817775,1.997270233,0.0347,0.765365546,6.38077249,13.83106594,0.054207498,0.059633058,0.030255637,0.023951862,0.065025273,1.10E-06,-0.003343416,0.185339932,0.054207498,0.311035471,1.10E-06,0.598602224,-0.003343416,0.021981534,0.60194564,0.116075938,0.105758248,-0.069067484,-0.100385799,-0.100385799,0.098363885,6
80482020,30252020,8048,3025,M2327,2020,2020M2327,1,1,1,1,1,1072143,1015677,226545,845598,790673,0.131208244,6479,164449,101590,598096,544995,548039,0.277832421,0.235175159,0.233011089,0.077378882,89771,95022,-19088,78648,383.06,383.06,2932542,264450,292200,274462,0.0394,926707025,0.064539923,88,0.211301104,-0.018793376,3.468009622,0.0394,0.738903214,9.619289936,13.88517001,0.077434066,0.064539923,0.038904084,0.038529982,0.096227442,9.85E-07,0.052281385,0.161910726,0.077434066,0.277832421,9.85E-07,0.588864373,0.052281385,-0.002997016,0.536582988,0.128385362,0.11588438,-0.075169124,-0.157222063,-0.157222063,0.09503962,6
80482021,30252021,8048,3025,M2327,2021,2021M2327,1,0,1,1,1,992323,1072143,186064,806259,721419,0.107532527,4225,155782,119623,515510,598096,544995,0.235876184,0.211091244,0.272989855,0.086663692,51933,41182,96572,33026,419.72,419.72,1684350,249191,295902,292200,0.0356,999656326,0.051568723,91,0.187503464,0.090073805,2.089092959,0.0356,0.644373931,7.033637125,13.80780394,0.030803727,0.051568723,0.033198568,-0.002394841,-0.059270079,9.33E-07,-0.077028904,0.145299648,0.030803727,0.235876184,9.33E-07,0.480822055,-0.077028904,0.049527908,0.557850958,-0.121437162,-0.112192729,0.129623376,-0.193772469,-0.193779952,0.06287347,6
80482022,30252022,8048,3025,M2327,2022,2022M2327,1,0,1,1,1,1079454,992323,227371,852083,802210,0.124675994,1936,146206,361283,438242,515510,598096,0.216414413,0.22780385,0.307398652,0.102411453,97455,84651,307974,67403,490.3,490.3,1457406,197678,312977,295902,0.0231,1140107732,0.038438648,91,0.210635191,0.310356608,1.710403799,0.0231,0.496547999,5.528850032,13.89196592,0.067924456,0.038438648,0.055489534,0.012434923,-0.242432152,1.01E-06,-0.077865776,0.147337107,0.067924456,0.216414413,1.01E-06,0.441632412,-0.077865776,-0.083224918,0.519498188,-0.21845594,-0.214308558,0.274512315,-0.090287539,-0.090299048,0.075162154,6
65162017,30292017,6516,3029,M2330,2017,2017M2330,1,0,0,0,1,3618710,3454395,1525543,2093167,3180231,0.415656408,9733,310083,741119,5967589,5932359,5404241,1.570513795,0.102361484,0.001758332,0.037643343,440534,244880,388368,194906,51.06,51.06,2455724,5379298,490564,444687,0.1266,80802985,7.385357113,34,0.421570947,0.112427212,1.173209782,0.1266,0.394216932,4.063277117,15.10162817,0.056422615,7.385357113,0.046440059,0.009982556,-0.056004597,2.89E-07,0.010198602,0.089764778,0.056422615,1.570513795,2.89E-07,1.727535212,0.010198602,0.152882922,1.71733661,-0.043461977,-0.057288257,0.036341567,0.141591157,0.141147749,-0.093932717,6
65162018,30292018,6516,3029,M2330,2018,2018M2330,1,1,1,1,1,4393847,3618710,2189257,2204590,3779240,0.492994408,105085,313715,238626,6647352,5967589,5932359,1.773254834,0.110857737,0.001246812,0.044853048,537661,315313,55068,252037,51.58,51.58,2414906,5965608,941851,490564,0.1551,90795506,7.321234599,34,0.498255174,0.015217578,1.095399145,0.1551,0.572316931,3.614994546,15.29571571,0.0696483,7.321234599,0.063628289,0.006020011,0.054430723,2.76E-07,0.187846774,0.086692495,0.0696483,1.773254834,2.76E-07,1.836939683,0.187846774,0.009735513,1.649092909,0.040833776,0.039149644,-0.044428582,0.201565136,0.201093517,-0.119512673,6
65162019,30292019,6516,3029,M2330,2019,2019M2330,1,0,1,1,1,5225352,4393847,2799163,2426189,4489720,0.53039068,150000,314412,335497,8915170,6647352,5967589,1.911012377,0.112969113,0.000787534,0.040354362,696340,444877,412374,349155,52.2,52.2,3757745,8019012,1319535,941851,0.2054,106461637,8.374068116,35,0.535688888,0.093852608,1.548826163,0.2054,0.509961316,4.010194415,15.46903272,0.079464533,8.374068116,0.073267395,0.006197138,-0.014388075,2.28E-07,0.51613495,0.071557339,0.079464533,1.911012377,2.28E-07,2.029012389,0.51613495,0.154707936,1.51287744,0.033312054,0.035691141,-0.11711257,0.311823843,0.311928234,-0.097622586,6
65162020,30292020,6516,3029,M2330,2020,2020M2330,1,0,1,1,1,5471676,5225352,2802264,2669412,4649078,0.507130722,0,308367,637890,9834318,8915170,6647352,1.667026068,0.103626703,0.000755213,0.040944171,887761,556104,284098,440398,47.88,47.88,4906242,8788192,1242141,1319535,0.1689,113382246,8.673596041,36,0.512139973,0.05436916,1.837948582,0.1689,0.388781847,4.429931622,15.51509553,0.084281021,8.673596041,0.076005218,0.008275802,0.02991186,1.91E-07,0.175901643,0.059013632,0.084281021,1.667026068,1.91E-07,1.882039334,0.175901643,0.434002915,1.706137692,0.033060234,0.031739068,-0.062855577,0.185002689,0.184968855,-0.106638659,6
65162021,30292021,6516,3029,M2330,2021,2021M2330,1,0,1,1,1,7676312,5471676,3732326,3943986,6822463,0.482493156,0,317114,1016070,12878177,9834318,8915170,2.190891237,0.12232815,0.000778759,0.039756947,1095479,675557,345972,536122,41.77,41.77,6686680,11582666,1647322,1242141,0.1659,128438743,10.02670744,38,0.486213432,0.063229621,1.695411698,0.1659,0.535104052,4.309319042,15.85364978,0.097981313,10.02670744,0.073711553,0.02426976,0.034751692,1.83E-07,0.556293721,0.057955551,0.097981313,2.190891237,1.83E-07,2.353607377,0.556293721,0.1679829,1.797313657,0.060943145,0.063095776,-0.133784084,0.141942194,0.141245127,-0.085106133,6
65162022,30292022,6516,3029,M2330,2022,2022M2330,1,0,1,1,1,8015013,7676312,4031635,3983378,7100822,0.499355397,0,312295,1054159,12734383,12878177,9834318,1.505880037,0.101369903,0.001080225,0.04754663,1151012,764149,-117221,612402,33.96,33.96,6144195,11246322,1960605,1647322,0.1865,142093198,8.961993381,39,0.503010413,-0.015270484,1.542458436,0.1865,0.381591968,4.082012745,15.89682697,0.079778154,8.961993381,0.079778154,0,0.095048638,1.30E-07,-0.018732172,0.040682948,0.079778154,1.505880037,1.30E-07,1.658919413,-0.018732172,0.396526222,1.677651586,0.096650811,0.096651326,-0.114362255,0.195910305,0.195778751,-0.115147652,6
65062017,14742017,6506,1474,M1400,2017,2017M1400,1,0,0,0,1,4011492,3350902,2122980,1888512,2598155,0.48713895,1374351,948595,965122,3361577,3243968,3502011,0.874663896,0.085364478,0.009812954,0.045110375,594601,157656,111039,107878,132.63,132.63,1480814,2901913,897055,868055,0.2921,525579162,0.639594802,49,0.529224538,0.033137048,0.784116807,0.2921,0.685708206,2.370917905,15.2046738,0.03219372,0.639594802,0.021405222,0.010788498,-0.000943328,2.98E-07,0.035097714,0.283086464,0.03219372,0.874663896,2.98E-07,1.003185709,0.035097714,-0.077007027,0.968087995,0.017325971,0.011377029,-0.024194409,-0.039625525,-0.039521346,-0.020807449,6
65062018,14742018,6506,1474,M1400,2018,2018M1400,1,0,0,0,1,3800530,4011492,1872608,1927922,2287175,0.454784464,1182778,1199988,639974,3617559,3361577,3243968,0.79893491,0.079421073,0.01675218,0.031744334,627128,164789,110127,104626,131.36,131.36,1370403,3204271,897705,897055,0.3068,569489220,0.635228705,49,0.492722857,0.027452878,0.710818695,0.3068,0.615911985,2.487211713,15.15065109,0.026081568,0.635228705,0.02024905,0.005832518,-0.00137131,2.49E-07,0.063812168,0.299137578,0.026081568,0.79893491,2.49E-07,0.901798882,0.063812168,0.029318019,0.837986714,0.006498538,0.013102028,-0.031986013,0.010865395,0.010489682,0.000838528,6
65062019,14742019,6506,1474,M1400,2019,2019M1400,1,0,0,0,1,3620772,3800530,1721149,1899623,2130955,0.37275918,1059726,1188384,559500,3452413,3617559,3361577,0.801396647,0.083647807,0.019745899,0.031066098,635266,83902,168477,39076,128.14,128.14,1258692,3132783,810654,897705,0.3116,568404020,0.607387154,49,0.475354151,0.04432987,0.662600948,0.3116,0.63145114,2.420630118,15.10219782,0.010281724,0.607387154,0.015649418,-0.005367694,-0.034048146,2.63E-07,-0.043453413,0.31268902,0.010281724,0.801396647,2.63E-07,0.908403039,-0.043453413,0.06735429,0.951856452,-0.019834542,-0.004314013,0.005822685,0.012006253,0.011771918,-0.0011716,6
65062020,14742020,6506,1474,M1400,2020,2020M1400,1,0,0,0,1,3862094,3620772,1866400,1995694,2414029,0.371750662,1126676,1188481,734282,2858477,3452413,3617559,0.704926463,0.092086715,0.02310776,0.038255337,733949,129508,147512,100880,129.99,129.99,1740606,2456391,906641,810654,0.2948,480426107,0.594987857,51,0.483261153,0.040740483,0.872180805,0.2948,0.659552162,2.426479356,15.16672008,0.027861462,0.594987857,0.010167936,0.017693525,-0.012879021,2.76E-07,-0.164035736,0.328239668,0.027861462,0.704926463,2.76E-07,0.789466169,-0.164035736,-0.045610715,0.953501905,0.028952461,0.0149781,-0.019606706,0.02874613,0.028612523,0.000969604,6
