Mcode,MKEY,KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,POST_RPA,BIG4,AIPOST,MLPOST,IMR,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,CFO,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,TotalSales,MarketShare,IndustryY_Count,LEV,OCF,MTB,INST,NOA,ZSCORE,LGTA,ROA,MS,Median_ROA,ADJROA,AC,A1,A2,A3,A4,PROD,R1,R2,R3,R4,R5,DA,DA1,ABCFO,ABPROD,ABOPCOST,ABEXP,Code_Count
1434,14342018,14022018,1402,M1400,2018,2018M1400,1,0,0,0,1,0,0,2.113757017,565589420,516766280,297859983,267729437,129188871,0.156834262,222813840,164557019,35342560,228661933,217846948,215855921,0.371060436,0.057311646,0.003659131,0.073441721,149192149,23744362,18800673,18391602,55.48,55.48,149345213,184245502,34072652,26582952,0.8513,569489220,40.15210911,49,0.526636412,0.036381385,0.557821414,0.8513,0.880863815,1.213614901,20.15337897,0.035589787,40.15210911,0.02024905,0.015340738,-0.000791598,1.94E-09,0.020928194,0.318436062,0.035589787,0.371028857,1.94E-09,0.442486172,0.020928194,0.003852858,0.421557978,0.005614547,0.007819939,0.012237167,-0.012326609,-0.013240739,0.005967692,6
1434,14342019,14022019,1402,M1400,2019,2019M1400,1,1,1,1,1,1,0,1.880067958,576079699,565589420,304758516,271321183,119594481,0.140544722,228314853,163017162,38924588,250146590,228661933,217846948,0.350857871,0.054787961,0.004245387,0.075198794,150837528,22350570,43949286,16435163,66.95,66.95,159783319,205396660,27117492,34072652,0.8536,568404020,44.00858917,49,0.529021447,0.077705283,0.588908382,0.8536,0.814568717,1.253136547,20.17175658,0.02905847,44.00858917,0.015649418,0.013409051,-0.048646813,1.77E-09,0.037986313,0.288225268,0.02905847,0.350857871,1.77E-09,0.442275936,0.037986313,0.019121618,0.404289622,-0.032752518,-0.021992047,0.027334337,-0.007218616,-0.00821065,0.007403368,6
1434,14342020,14022020,1402,M1400,2020,2020M1400,1,0,1,1,1,1,0,1.660981268,616955270,576079699,347530630,269424640,111246067,0.127674794,267680548,162659904,35198619,206769281,250146590,228661933,0.279810744,0.052759922,0.00419218,0.0908132,150115757,19062745,41489455,12980539,63.82,63.82,154965731,166360147,21937176,27117492,0.8678,480426107,43.03872708,51,0.563299557,0.072020339,0.575172824,0.8678,0.87124502,1.05350469,20.24030708,0.02253254,43.03872708,0.010167936,0.012364604,-0.049487798,1.74E-09,-0.075297409,0.282356598,0.02253254,0.279787382,1.74E-09,0.358924783,-0.075297409,0.037294591,0.434222193,-0.035768705,-0.03056698,0.035497172,-0.005099473,-0.005991924,0.00690327,6
1434,14342021,14022021,1402,M1400,2021,2021M1400,1,0,1,1,1,1,0,1.515990587,635327585,616955270,365912667,269414918,144073658,0.134561024,270152264,165089960,34544963,238806217,206769281,250146590,0.355533885,0.056719504,0.003685294,0.096512693,153067440,20519059,36377780,14844485,61.26,61.26,156839238,192236940,48965163,21937176,0.8294,577748745,41.33392224,51,0.575943302,0.058963399,0.582147563,0.8294,0.818571854,1.114578749,20.26965131,0.024060877,41.33392224,0.027454518,-0.003393641,-0.034902522,1.62E-09,0.051927486,0.267588216,0.024060877,0.355398418,1.62E-09,0.387072173,0.051927486,-0.070308677,0.335144687,-0.067069033,-0.062648932,0.062817538,-0.005797676,-0.006361777,0.026904977,6
1434,14342022,14022022,1402,M1400,2022,2022M1400,1,0,1,1,1,1,0,1.400374073,657757910,635327585,386085833,271672077,161873156,0.177231426,288310922,172053588,47244499,263944525,238806217,206769281,0.344553179,0.057064486,0.003750606,0.089364441,153213765,20489652,38510852,13341150,74.72,74.72,170756713,213906262,53945228,48965163,0.839,631298278,41.80979645,51,0.586972543,0.06061574,0.6285398,0.839,0.807045864,1.102265517,20.3043475,0.020998852,41.80979645,0.022678295,-0.001679443,-0.039616888,1.57E-09,0.039567474,0.270810826,0.020998852,0.344525143,1.57E-09,0.415446348,0.039567474,0.050425854,0.375878874,-0.020630408,-0.019406914,0.041488365,-0.021281481,-0.022037795,0.009595992,6
1440,14402017,14092017,1409,M1400,2017,2017M1400,1,0,0,0,1,0,0,3.039815087,144455811,131020911,109087306,35368505,88708993,0.724650327,18333434,21230695,6671307,36062140,33700683,36368903,0.236318713,0.022401195,0.010299084,0.02072029,7295821,1777648,2765802,1129706,82.9,82.9,16265010,30737555,3972773,4253962,0.5816,525579162,6.861409776,49,0.755160386,0.021109623,0.459872703,0.5816,0.358955159,0.361634645,18.78848421,0.008622334,6.861409776,0.021405222,-0.012782888,-0.012487289,7.63E-09,0.018023512,0.162040508,0.008622334,0.232454238,7.63E-09,0.275239576,0.018023512,-0.020364841,0.257216064,0.010118949,0.028991783,-0.021818668,-0.076505348,-0.074116302,-0.000397947,6
1440,14402018,14092018,1409,M1400,2018,2018M1400,1,0,0,0,1,0,0,2.343702423,143864326,144455811,106899144,36965182,87456519,0.632076649,17183636,20186685,6707050,41701958,36062140,33700683,0.252999203,0.022137524,0.008528353,0.018249287,9070265,3874756,4754352,2862093,69.32,69.32,18692624,34540434,5396381,3972773,0.5841,569489220,7.322694888,49,0.743055259,0.032912155,0.505681914,0.5841,0.328417166,0.490732716,18.78438123,0.019812931,7.322694888,0.02024905,-0.000436119,-0.013099224,6.92E-09,0.039041822,0.139742976,0.019812931,0.248962238,6.92E-09,0.288683146,0.039041822,0.016347262,0.249641325,-0.011992437,-0.004133886,0.020537778,-0.000160912,0.002692505,-0.01959979,6
1440,14402019,14092019,1409,M1400,2019,2019M1400,1,0,0,0,1,0,0,2.126352836,157182832,143864326,119005893,38176939,99117241,0.701127304,20835554,19221989,10695630,37357003,41701958,36062140,0.223122576,0.021815645,0.008416253,0.019229915,9459191,3032466,4765184,2251393,66.45,66.45,19501828,30865353,5982149,5396381,0.5942,568404020,6.572262279,49,0.757117628,0.033122763,0.51082744,0.5942,0.335850202,0.426118705,18.87292022,0.015649418,6.572262279,0.015649418,0,-0.017473345,6.95E-09,-0.030201754,0.133611921,0.015649418,0.218616539,6.95E-09,0.259668286,-0.030201754,0.039202338,0.28987004,-0.067583428,-0.034574653,-0.006364603,-0.004226414,-0.000882368,-0.018697803,6
1440,14402020,14092020,1409,M1400,2020,2020M1400,1,0,0,0,1,0,0,1.852642832,173954320,157182832,131789075,42165245,116205250,0.683791357,30193389,17372107,11871706,31259082,37357003,41701958,0.144251225,0.020852296,0.009907393,0.026810896,11423081,2627304,-5216073,1598225,84.77,84.77,23062328,24303432,3861494,5982149,0.6479,480426107,6.506532752,51,0.757607371,-0.03318475,0.546951121,0.6479,0.384818922,0.440018836,18.97430329,0.010167936,6.506532752,0.010167936,0,0.043352686,6.36E-09,-0.038795083,0.110521657,0.010167936,0.141127226,6.36E-09,0.198870841,-0.038795083,-0.027642682,0.237665924,0.040330133,0.052288407,-0.058452467,-0.015010459,-0.012924354,-0.009297672,6
1440,14402021,14092021,1409,M1400,2021,2021M1400,1,1,1,1,1,0,0,1.602062453,196031587,173954320,149713699,46317888,131442733,0.710191066,37318013,18628275,10284293,43407024,31259082,37357003,0.198991661,0.027090509,0.008728403,0.040421223,13862667,6209711,-2558379,4775832,112.57,112.57,32691862,32014498,6075052,3861494,0.6386,577748745,7.513131681,51,0.763722323,-0.014707189,0.705815041,0.6386,0.421671666,0.567050389,19.09378636,0.027454518,7.513131681,0.027454518,0,0.042161707,5.75E-09,0.069834092,0.107087165,0.027454518,0.196764622,5.75E-09,0.249531164,0.069834092,-0.035054726,0.179697072,-0.014464333,-0.004609182,-0.010469459,-0.040787192,-0.039447516,0.009367661,6
1440,14402022,14092022,1409,M1400,2022,2022M1400,1,0,1,1,1,0,0,1.493358969,181731074,196031587,135653199,46077875,117100691,0.545347817,37420944,20374003,11189943,44280469,43407024,31259082,0.182732643,0.023699227,0.008941888,0.041422122,14493177,5163286,2474581,3620488,103.08,103.08,28403078,35177355,6090856,6075052,0.598,631298278,7.014191317,51,0.746450214,0.012623379,0.616414668,0.598,0.368863391,0.590132751,19.01803854,0.018468901,7.014191317,0.022678295,-0.004209394,0.005845522,5.10E-09,0.004455634,0.103932245,0.018468901,0.179528001,5.10E-09,0.225884357,0.004455634,0.061969309,0.221428723,0.011347395,0.011336658,0.019506681,-0.041917141,-0.039730219,-0.013166462,6
1466,14662017,14172017,1417,M1400,2017,2017M1400,0,0,0,0,1,0,0,3.54429965,4540541,5184432,1019382,3521159,2379454,0.120128685,599754,939903,731709,2032130,2970369,3552482,0.234844048,0.152908554,0,0.271011205,-729680,-452345,269802,-458939,243.19,243.19,1789249,1746806,828537,1357810,0.2088,525579162,0.386645847,49,0.224506727,0.052040802,0.508142063,0.2088,0.653727159,1.342491885,15.32855673,-0.088522523,0.386645847,0.021405222,-0.109927745,-0.140563325,1.93E-07,-0.18097238,0.181293341,-0.088522523,0.234844048,1.93E-07,0.391967722,-0.18097238,-0.11228096,0.572940102,-0.135343055,-0.039270737,0.015208369,-0.128318422,-0.128796469,0.091797163,6
1466,14662018,14172018,1417,M1400,2018,2018M1400,0,0,0,0,1,0,0,2.740546277,4186595,4540541,806564,3380031,1886403,0.104867239,334916,1017278,461464,1499660,2032130,2970369,0.229855429,0.139444397,0.014860702,0.314568636,-967184,-212855,-12886,-233568,256.68,256.68,1872823,1253558,618647,828537,0.2043,569489220,0.263334221,49,0.192653935,-0.002837988,0.554084563,0.2043,0.716540826,1.607078282,15.24739831,-0.051440566,0.263334221,0.02024905,-0.071689616,-0.048602578,2.20E-07,-0.117270167,0.224043346,-0.051440566,0.229855429,2.20E-07,0.330282228,-0.117270167,-0.206635949,0.447552395,-0.041381324,-0.021728634,-0.003075206,-0.05493221,-0.055598181,0.08329679,6
1466,14662019,14172019,1417,M1400,2019,2019M1400,0,0,0,0,1,0,0,2.569024162,4384017,4186595,1248781,3135236,2876407,0.269932248,0,989442,398900,1405652,1499660,2032130,0.230785161,0.148220929,0.009679494,0.330551232,642377,351073,-36836,317339,231.49,231.49,2705971,1061638,523213,618647,0.2078,568404020,0.24729804,49,0.284848576,-0.008798558,0.863083672,0.2078,0.653594628,2.568170272,15.29347599,0.075798829,0.24729804,0.015649418,0.060149411,0.084597388,2.39E-07,-0.022454525,0.236335733,0.075798829,0.230785161,2.39E-07,0.335750652,-0.022454525,-0.127184502,0.358205176,0.069744647,0.037675231,-0.042297274,-0.048088794,-0.048887326,0.099865351,6
1466,14662020,14172020,1417,M1400,2020,2020M1400,0,0,1,0,1,0,0,2.189443973,3147085,4384017,588522,2558563,1642609,0.082218203,114994,890809,479649,1035869,1405652,1499660,0.123619959,0.132775945,0.012645421,0.406897011,429500,-252417,-25618,-266431,203.18,203.18,2117842,812289,252876,523213,0.2092,480426107,0.215614636,51,0.187005435,-0.005843499,0.827746669,0.2092,0.500433278,2.874979854,14.96198719,-0.060773259,0.215614636,0.010167936,-0.070941195,-0.05492976,2.28E-07,-0.084347985,0.203194696,-0.060773259,0.123619959,2.28E-07,0.236283071,-0.084347985,-0.021443348,0.320631056,-0.038946369,0.005353195,-0.02919379,-0.070185205,-0.071094884,0.093058292,6
1466,14662021,14172021,1417,M1400,2021,2021M1400,0,0,1,0,1,0,0,2.108337656,3984631,3147085,1299474,2685157,2410752,0.254614032,704918,874725,476075,1322446,1035869,1405652,0.329477596,0.192085692,0.003007306,0.358741302,469091,80453,-477655,89005,183.16,183.16,2801630,682768,607002,252876,0.2471,577748745,0.228896386,51,0.32612154,-0.151776962,1.043376607,0.2471,0.925936224,2.234704501,15.19795527,0.028281727,0.228896386,0.027454518,0.000827209,0.180058689,3.18E-07,0.091061093,0.277947688,0.028281727,0.329477596,3.18E-07,0.420212991,0.091061093,-0.117500163,0.329151898,0.156689369,0.153162139,-0.149193063,-0.063248161,-0.063871879,0.138775546,6
1466,14662022,14172022,1417,M1400,2022,2022M1400,0,0,1,0,1,0,0,1.980249017,4498294,3984631,1793627,2704667,2975796,0.251268938,1199494,846260,941946,1511442,1322446,1035869,0.28986147,0.150757498,0.002670298,0.307745186,508096,-36494,-136165,-48476,226.66,226.66,2706659,1075305,686688,607002,0.2415,631298278,0.239418046,51,0.398734943,-0.034172549,1.000736505,0.2415,0.743410118,1.726146431,15.31920877,-0.012165744,0.239418046,0.022678295,-0.034844039,0.022006806,2.51E-07,0.047431243,0.212381021,-0.012165744,0.28986147,2.51E-07,0.379317934,0.047431243,0.071920587,0.331886692,0.050095907,0.056005174,-0.062507138,-0.043298446,-0.044083974,0.097691499,6
1460,14602017,14192017,1419,M1400,2017,2017M1400,0,0,1,0,1,0,0,3.475108141,13775412,12332484,4526432,9248980,3687904,0.101238161,3373676,509668,1998277,1487951,1339575,1113137,0.099182938,0.033397732,0,0,3033065,1412056,-220318,1232439,131.44,131.44,13531849,1062359,417082,395920,0.8082,525579162,0.283106924,49,0.328587777,-0.017864852,1.463063927,0.8082,0.861495462,2.549498597,16.43839582,0.099934368,0.283106924,0.021405222,0.078529147,0.11779922,8.11E-08,0.012031315,0.041327278,0.099934368,0.087859104,8.11E-08,0.120652984,0.012031315,0.018361102,0.108621669,0.117858552,0.07262637,-0.04898044,-0.072033699,-0.062616842,0.024955198,6
1460,14602018,14192018,1419,M1400,2018,2018M1400,0,0,1,0,1,0,0,2.588813638,12246886,13775412,3831387,8415499,2136448,0.066799381,2672376,564260,510075,1605981,1487951,1339575,0.087071806,0.031489512,0.016365698,0.189383312,2205946,302391,164407,278939,127.07,127.07,13501845,1092859,420564,417082,0.8334,569489220,0.282003758,49,0.312845812,0.011934815,1.604402187,0.8334,0.7678754,2.49916539,16.32078226,0.02024905,0.282003758,0.02024905,0,0.008314234,7.26E-08,0.008568165,0.040961388,0.02024905,0.079586803,7.26E-08,0.116583156,0.008568165,0.010771075,0.108014991,0.007519729,0.010895213,0.017578189,-0.020383013,-0.014270282,-0.003275537,6
1460,14602019,14192019,1419,M1400,2019,2019M1400,0,0,1,0,1,0,0,2.37344427,12918739,12246886,4179591,8739148,2423394,0.080451798,2835770,318639,535465,2083581,1605981,1487951,0.127060381,0.039311544,0.013360172,0.173590084,2339776,405881,144898,378820,123.91,123.91,12511710,1379987,487889,420564,0.8446,568404020,0.366566901,49,0.323529332,0.011831416,1.431685331,0.8446,0.901408979,2.261842067,16.37418945,0.030931945,0.366566901,0.015649418,0.015282526,0.019100529,8.17E-08,0.038997668,0.026017961,0.030931945,0.11817796,8.17E-08,0.170131493,0.038997668,0.009637552,0.131133825,-0.073062907,-0.033992979,-0.031943394,-0.005402666,0.002109958,0.007256558,6
1460,14602020,14192020,1419,M1400,2020,2020M1400,0,0,1,0,1,0,0,2.124762157,13579128,12918739,4491760,9087368,2891898,0.118317895,3142187,321571,594798,2149213,2083581,1605981,0.115359169,0.035574138,0.011029153,0.156917439,2418420,423953,147035,364492,104.86,104.86,12691734,1411442,452093,487889,0.8526,480426107,0.447355581,51,0.330784127,0.011381529,1.396634757,0.8526,0.900610888,2.149407554,16.42404447,0.028214209,0.447355581,0.010167936,0.018046273,0.01683268,7.74E-08,0.005080372,0.024891826,0.028214209,0.106484542,7.74E-08,0.166363993,0.005080372,0.036969553,0.161283621,0.000422307,0.004413114,-0.00966664,-0.008087048,-0.000460781,0.010618329,6
1460,14602021,14192021,1419,M1400,2021,2021M1400,0,0,1,0,1,0,0,1.995120757,16135125,13579128,6124007,10011118,5002889,0.194640186,3658598,417013,1409594,2748914,2149213,2083581,0.172804542,0.038932618,0.009436818,0.138362641,2563285,513444,-62110,450883,118.13,118.13,12826753,1927419,778609,452093,0.8525,577748745,0.475797485,51,0.379545061,-0.004573931,1.281250805,0.8525,0.902865191,1.745554245,16.59650913,0.03320412,0.475797485,0.027454518,0.005749602,0.037778052,7.36E-08,0.04416344,0.030709851,0.03320412,0.165985253,7.36E-08,0.20243671,0.04416344,0.0048333,0.158273271,-0.022947482,-0.020936794,0.003257272,-0.021969567,-0.016071269,0.017770692,6
1460,14602022,14192022,1419,M1400,2022,2022M1400,0,0,1,0,1,0,0,1.868959327,16698647,16135125,4955705,11742942,5072892,0.044581062,3229082,630474,889783,3349289,2748914,2149213,0.168006693,0.038313183,0.008863672,0.130930475,4326792,2299959,282238,2070986,109.92,109.92,12016642,2326422,1058167,778609,0.8451,631298278,0.53053986,51,0.296772846,0.017492148,1.023307617,0.8451,0.872769253,2.564972679,16.63083826,0.128352647,0.53053986,0.022678295,0.105674351,0.110860498,6.20E-08,0.037209194,0.039074628,0.128352647,0.16150975,6.20E-08,0.207577506,0.037209194,0.037167422,0.170368311,0.111421752,0.097422984,0.023392626,-0.038533182,-0.03305406,0.003019943,6
1402,14022017,14342017,1434,M1400,2017,2017M1400,0,0,0,0,1,1,0,3.188026443,94703035,92030096,21520465,73182570,23982143,0.071804826,15327567,17022278,4942919,40705664,39848986,42872570,0.392942315,0.029091364,0.001469402,0.042430975,14752410,5461673,6335824,4760016,96.85,96.85,52729983,35566893,8452053,7856427,0.8156,525579162,7.744915884,49,0.227241556,0.068845131,0.720526527,0.8156,0.908042278,2.492958195,18.36625661,0.051722384,7.744915884,0.021405222,0.030317163,-0.017122746,1.09E-08,0.009308672,0.184964253,0.051722384,0.392942315,1.09E-08,0.442308177,0.009308672,-0.032854296,0.432999505,0.008171403,-0.009435688,0.018460225,-0.055336879,-0.056429114,-0.012753086,6
1402,14022018,14342018,1434,M1400,2018,2018M1400,0,0,0,0,1,1,0,2.36010672,93026493,94703035,18057803,74968690,23771559,0.058632672,11830738,18770958,3391896,44545053,40705664,39848986,0.417325495,0.029801759,0.001817845,0.039842067,19525220,6491776,5567339,5320700,95.88,95.88,58205141,39264007,8710037,8452053,0.8227,569489220,7.821930852,49,0.194114627,0.058787335,0.776392665,0.8227,0.880727128,3.125015311,18.34839488,0.056182994,7.821930852,0.02024905,0.035933944,-0.002604341,1.06E-08,0.040541351,0.198208621,0.056182994,0.417325495,1.06E-08,0.470365633,0.040541351,0.00904594,0.429824282,0.000214253,-0.004905849,0.031208333,0.009643657,0.008712068,-0.022139713,6
1402,14022019,14342019,1434,M1400,2019,2019M1400,0,0,1,0,1,1,0,2.11917285,80761873,93026493,16537973,64223900,17512757,0.050838991,10273160,12698739,3236624,36647721,44545053,40705664,0.34721296,0.028542632,0,0.049321648,21091868,5380554,6751805,4625213,94.71,94.71,57615509,32926402,8083639,8710037,0.8127,568404020,6.447477447,49,0.20477451,0.072579378,0.897103866,0.8127,0.76602303,3.263725947,18.20701554,0.04971931,6.447477447,0.015649418,0.034069891,-0.022860068,1.07E-08,-0.084893365,0.136506694,0.04971931,0.34721296,1.07E-08,0.393949291,-0.084893365,0.041271995,0.478842656,-0.074676503,-0.07846166,0.037727452,-0.008161861,-0.009032327,-0.023515635,6
1402,14022020,14342020,1434,M1400,2020,2020M1400,0,0,1,0,1,1,0,1.902979139,79462058,80761873,17978470,61483588,15579258,0.05447734,12723206,12322002,3083322,28783492,36647721,44545053,0.303807256,0.030168703,0,0.056831117,19003712,2424255,4218754,2095790,106.38,106.38,52308817,25770665,6849017,8083639,0.8167,480426107,5.99124227,51,0.226252257,0.052236951,0.85077691,0.8167,0.880656544,2.662939514,18.19079021,0.02595024,5.99124227,0.010167936,0.015782304,-0.026286711,1.24E-08,-0.097375515,0.152572019,0.02595024,0.303807256,1.24E-08,0.35639951,-0.097375515,-0.097785399,0.453775026,-0.013124521,-0.017122815,0.015888909,-0.003396734,-0.004047211,-0.017396275,6
1402,14022021,14342021,1434,M1400,2021,2021M1400,0,0,1,0,1,1,0,1.752565337,81342188,79462058,19098329,62243859,17693888,0.059623689,13167168,11541908,3471141,32799007,28783492,36647721,0.373665945,0.033014536,0,0.054591165,19336630,2541764,2433092,2143167,113.19,113.19,49107956,28625437,7915845,6849017,0.8063,577748745,5.677036477,51,0.234789959,0.030619544,0.788960659,0.8063,0.905336305,2.526350767,18.21417536,0.026970948,5.677036477,0.027454518,-0.00048357,-0.003648597,1.26E-08,0.05053374,0.145250555,0.026970948,0.373665945,1.26E-08,0.41276312,0.05053374,-0.098968353,0.36222938,-0.05200731,-0.046306921,0.034327329,-0.014324475,-0.014973967,0.000207221,6
1402,14022022,14342022,1434,M1400,2022,2022M1400,0,0,1,0,1,1,0,1.708350488,75409835,81342188,19642620,55767215,20209605,0.068828699,13934315,11529353,5477800,34722655,32799007,28783492,0.400146219,0.030721155,0,0.050610444,21096936,3927905,3624078,3404981,102.56,102.56,45064762,30953904,9510710,7915845,0.7425,631298278,5.500197959,51,0.260478225,0.044553486,0.80808701,0.7425,0.789550067,2.584757461,18.13844826,0.041859963,5.500197959,0.022678295,0.019181668,-0.002693522,1.23E-08,0.023648835,0.141738909,0.041859963,0.400146219,1.23E-08,0.426871416,0.023648835,0.049365712,0.403222581,0.005602784,0.003152157,0.023392293,0.025212296,0.024458628,-0.019018026,6
8411,84112017,14372017,1437,M9900,2017,2017M9900,0,0,0,0,1,0,0,3.549677071,9602621,9382852,4206799,5395822,1364165,0.056323173,3489000,12369,599082,548329,578394,788744,0.017638987,0.010678523,0,0.02367192,2867706,419538,178071,310146,54.53,54.53,3399189,81849,41428,40733,0.2358,397985246,0.137776213,86,0.438088622,0.018978345,0.629966852,0.2358,0.883072652,1.18937379,16.07754664,0.033054555,0.137776213,0.031560524,0.001494032,0.014076211,1.07E-07,-0.00320425,0.001318256,0.033054555,0.008797325,1.07E-07,0.058439481,-0.00320425,-0.022418557,0.06164373,-0.015320844,-0.002313662,0.006539634,-0.068657277,-0.066054087,0.025761655,6
