"Key","Year","Adopt_Ind","Industry","POST","RPA_Ctd","Adopt","Big4","LGTA","MS","BM.x","LEV","OCF","MTB","Age_","Age","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD_origin","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","RPA","ADJROA_sq","distance","weights","subclass"
"14602021","2021","1","M1400","1",1,"1","1",16.4970629,0.017320216,1.320789025,0.533340038,-0.035800649,0.75712319,35,3.555348061,58.85,0.022748084,0.085838205,6816853,14607752,5453756,181871,-522967,10006733,1964662,13565096,7343877,1340899,8863627,0.113634581,8088599,0.674761019,1.320789025,0.024364102,0.032322201,0.054877428,0.054043752,-0.001260233,-0.057967092,0.051959677,7.37e-08,0.196302039,0.150319098,0.402043303,0.013407277,1.320789025,-0.038552399,0.013407277,0.027454518,-0.014047241,-0.038552399,7.37e-08,0.737682431,0.196302039,-0.112033855,0.541380393,0.024364102,0.032322201,0.054877428,-0.005183573,-0.00392334,-0.059227325,1,0.000197324979712081,0.0563674582899048,1,"190"
"14602022","2022","1","M1400","1",1,"1","1",16.52206097,0.015535897,1.103900477,0.528979831,0.022521819,0.905878764,35,3.555348061,63.43,0.024314868,0.079586573,7054714,14977520,5625211,21842,337321,9807785,1203790,14607752,10006733,1964662,7343877,0.109410675,8115340,0.584824071,1.103900477,0.017124625,0.015835443,0.021342803,0.034030523,-0.00215683,-0.03815422,-0.021596684,6.85e-08,-0.013619344,0.038467521,0.385083961,0.001495233,1.103900477,0.023091917,0.001495233,0.022678295,-0.021183062,0.023091917,6.85e-08,0.671409605,-0.013619344,0.182290608,0.685028949,0.017124625,0.015835443,0.021342803,-0.006280527,-0.004123697,-0.04031105,1,0.000448722115695844,0.0798278043931881,1,"191"
"14662020","2020","1","M1400","0",1,"1","0",15.04524847,0.005499095,0.838872731,0.538174499,0.176613798,1.192075941,35,3.555348061,61.79,0.017809977,0.05129973,1579597,3420333,1707105,40489,604078,2635433,424545,3402202,3293851,404530,4106559,0.07845948,2353748,0.639186915,0.838872731,-0.094199284,-0.093846368,-0.095377844,-0.11737312,-0.057005252,0.014881268,-0.165654185,2.94e-07,-0.193527016,-0.19940997,0.501764739,0.011900822,0.838872731,0.177555007,0.011900822,0.004215592,0.007685229,0.177555007,2.94e-07,0.774625669,-0.193527016,-0.238877057,0.968152685,0.094199284,0.093846368,0.095377844,-0.159497104,-0.102491852,-0.042123984,1,5.9062744782441e-05,0.0321219679040398,1,"195"
"14662021","2021","1","M1400","1",1,"1","0",15.11976182,0.00618029,1.396951971,0.523402486,0.045394633,0.715844224,35,3.555348061,65.19,0.014918831,0.062309856,1756228,3684929,1657754,178200,167276,3570655,500383,3420333,2635433,424545,3293851,0.112132649,2949298,0.933597401,1.396951971,-0.011327835,-0.001573236,-0.00738052,-0.024576593,-0.015776634,-0.025035299,0.003193841,2.92e-07,0.273430102,0.251257407,0.4846762,0.05210019,1.396951971,0.048906349,0.05210019,0.027454518,0.024645672,0.048906349,2.92e-07,1.043949522,0.273430102,-0.19250114,0.77051942,0.011327835,0.001573236,0.00738052,-0.065388526,-0.049611892,-0.040811933,1,0.000607409148331584,0.0449244202642653,1,"196"
"14662022","2022","1","M1400","1",1,"1","0",15.06463578,0.004412219,1.206479623,0.542368847,0.005677473,0.828857762,35,3.555348061,67.53,0.017503965,0.057588319,1595893,3487291,1786914,-66744,19799,2785426,365028,3684929,3570655,500383,2635433,0.078697039,2614571,0.726997725,1.206479623,0.048166601,0.034873081,0.030624003,0.070430808,0.060134166,0.019318162,-0.023485663,2.71e-07,-0.21309203,-0.176359979,0.484924947,-0.018112696,1.206479623,0.005372966,-0.018112696,0.022678295,-0.040790992,0.005372966,2.71e-07,0.755896789,-0.21309203,0.253796477,0.968988819,0.048166601,0.034873081,0.030624003,0.149883136,0.08974897,0.079452328,1,0.00166390502834406,0.0543215580799638,1,"197"
"14732021","2021","1","M1400","0",1,"1","1",15.46671287,0.009972286,1.152894247,0.414231523,-0.099101634,0.867382245,62,4.127134385,39.11,0.01271393,0.055411148,3053754,5213244,1040175,-135104,-516641,5761476,1145551,5038874,5970540,1028960,7660848,0.185128265,4985268,1.076156498,1.152894247,0.052723731,0.039116894,0.065761324,0.10045157,0.023651164,-0.076774617,0.075718702,1.98e-07,-0.041490222,-0.064628526,0.206430048,-0.026812339,1.152894247,-0.102531042,-0.026812339,0.027454518,-0.054266857,-0.102531042,1.98e-07,1.143405451,-0.041490222,-0.335453516,1.184895673,0.052723731,0.039116894,0.065761324,0.047328117,0.023676953,-0.053123453,1,0.00294489176865845,0.0176828067782344,1,"204"
"14732022","2022","1","M1400","1",1,"1","1",15.45971505,0.011927555,1.010647968,0.316564578,0.113487248,0.989464217,62,4.127134385,43.52,0.010090646,0.038117119,3538070,5176890,1053270,301032,587511,7529845,1184600,5213244,5761476,1145551,5970540,0.188661609,6310580,1.182559266,1.010647968,-0.049264746,-0.031863878,-0.020166637,0.057786916,0.049253204,-0.0839505,-0.054952156,1.92e-07,0.339207027,0.331716682,0.202037349,0.0577437,1.010647968,0.112695857,0.0577437,0.022678295,0.035065405,0.112695857,1.92e-07,1.44436842,0.339207027,-0.040102477,1.105161393,0.049264746,0.031863878,0.020166637,0.02308962,-0.026163584,-0.034697296,1,0.00122958262781403,0.0268940950212244,1,"205"
"14742022","2022","1","M1400","0",1,"1","1",15.17200992,0.005051527,1.329871527,0.449625481,0.09534567,0.751952335,53,3.970291914,55.14,0.019520103,0.036326834,2136872,3882578,1492068,80569,370187,3189020,501945,4262799,3503869,787572,2858477,0.081438276,2782976,0.625446567,1.329871527,-0.019864252,-0.02635797,-0.027886899,-0.011855866,-0.01388048,0.005090974,-0.067940806,2.35e-07,-0.073859687,-0.00685512,0.350020726,0.018900492,1.329871527,0.086841298,0.018900492,0.022678295,-0.003777803,0.086841298,2.35e-07,0.748104708,-0.073859687,0.151400993,0.821964395,0.019864252,0.02635797,0.027886899,-0.020645372,-0.006764892,-0.008789506,1,1.4271795506809e-05,0.0390052203418014,1,"209"
"15042022","2022","1","M1500","0",1,"1","1",18.65656763,0.122834666,0.757193896,0.318196062,0.050374979,1.320665691,67,4.204692619,65.29,0.019622031,0.075663032,86318499,126603110,19131777,3992010,6377629,58315216,11391437,136612450,51248387,11202655,45823430,0.059369757,45129917,0.335058086,0.757193896,-0.049047233,-0.037224852,-0.05222915,-0.008426274,-0.004837444,0.011105865,-0.017462676,7.32e-09,0.051729026,0.050347146,0.140044169,0.029221422,0.757193896,0.046684098,0.029221422,0.061611579,-0.032390157,0.046684098,7.32e-09,0.426866043,0.051729026,0.039710561,0.375137017,0.049047233,0.037224852,0.05222915,-0.002157853,0.002679591,0.006268421,1,0.00104912227048465,0.124203633985641,1,"210"
"15132020","2020","1","M1500","0",0,"0","0",17.20129764,0.038772716,0.510594483,0.630904192,0.08752806,1.958501381,61,4.110873864,54.34,0.01571323,0.026324966,10903546,29541235,9226449,1551301,2585687,15390789,2385018,20221549,12377516,1632402,12235997,0.077376169,12105150,0.66541213,0.510594483,-0.019149647,-0.014964384,-0.013039123,-0.029550943,0.078863808,0.014427286,-0.051152659,4.95e-08,0.149012966,0.111794453,0.456268162,0.076715241,0.510594483,0.1278679,0.076715241,0.036526377,0.040188864,0.1278679,4.95e-08,0.761108311,0.149012966,0.006998425,0.612095344,0.019149647,0.014964384,0.013039123,0.063740151,-0.015123657,0.093291094,0,0.0016151447896105,0.0618912998551921,1,"177"
"15132021","2021","1","M1500","0",0,"0","0",17.34948243,0.038072302,0.479452927,0.660237299,0.106864281,2.085710491,61,4.110873864,53.06,0.01184955,0.024960522,11640193,34259773,12537293,1971481,3661146,18027267,1570979,29541235,15390789,2385018,12377516,0.054851871,13729807,0.422586293,0.479452927,-0.047277202,-0.055819183,-0.051769168,-0.05970375,-0.057493891,0.033399739,-0.05719683,3.39e-08,0.089247386,0.116803411,0.424399759,0.06673658,0.479452927,0.12393341,0.06673658,0.052065096,0.014671484,0.12393341,3.39e-08,0.610240804,0.089247386,0.102002269,0.520993418,0.047277202,0.055819183,0.051769168,-0.083797902,-0.026304011,-0.024094152,0,0.000215252442762256,0.0831501884741652,1,"154"
"15132022","2022","1","M1500","0",0,"0","0",17.54486487,0.039066998,0.210012309,0.679113891,0.131359888,4.761625663,61,4.110873864,62.45,0.012525338,0.022541467,13365614,41652205,14330543,2466498,5471429,18546885,2412866,34259773,18027267,1570979,15390789,0.055263443,13802437,0.428047115,0.210012309,-0.083112486,-0.080105946,-0.077274358,-0.106607846,0.000766788,0.02586349,-0.087710184,2.92e-08,0.015167001,-0.00940663,0.418290658,0.071993997,0.210012309,0.159704181,0.071993997,0.061611579,0.010382418,0.159704181,2.92e-08,0.541360417,0.015167001,0.076955501,0.526193416,0.083112486,0.080105946,0.077274358,-0.079977568,-0.080744356,0.026630278,0,0.000107794603526724,0.130617721513007,1,"102"
"15212019","2019","1","M2200","0",0,"0","1",15.10668512,0.009908772,0.46855339,0.477154875,0.107018974,2.134228503,47,3.850147602,58.29,0.037102918,0.034232336,1901617,3637056,957283,360457,389234,5390196,859659,3452041,5703811,786655,6197390,0.16103285,4423289,1.289046973,0.46855339,0.065511049,0.076700615,-0.005729507,0.038119872,0.009438734,0.02417197,-0.008336228,2.9e-07,-0.090849153,-0.111997221,0.277309279,0.104418516,0.46855339,0.112754744,0.104418516,0.040620601,0.063797915,0.112754744,2.9e-07,1.561451906,-0.090849153,-0.14298179,1.652301059,0.065511049,0.076700615,0.005729507,0.071730576,0.062291842,0.033610704,0,0.00407017395834722,0.0176877463147996,1,"204"
"15252022","2022","1","M2200","0",0,"0","1",15.53994951,0.002371678,0.546925655,0.17641223,-0.011884929,1.82840207,60,4.094344562,63.16,0.015587913,0.002124291,4619811,5609373,549636,269818,-66667,1500265,295996,5323884,1275608,186128,1052991,0.019299819,1352764,0.27626203,0.546925655,0.051946582,0.051890286,0.04330487,0.034652633,0.083729339,0.049908882,0.063202917,1.88e-07,0.042197952,0.021561138,0.103239665,0.050680668,0.546925655,-0.012522249,0.050680668,0.044688486,0.005992182,-0.012522249,1.88e-07,0.281798965,0.042197952,0.041814773,0.239601013,0.051946582,0.051890286,0.04330487,0.168290854,0.084561515,0.133638221,0,3.5906245121124e-05,0.0271071814491397,1,"10"
"15262022","2022","1","M1500","0",0,"0","0",14.88173704,0.004627988,0.619088352,0.507355222,0.092875669,1.615278331,51,3.931825633,55.6,0.011323475,0.050108847,1430837,2904399,727502,386604,269748,2197117,147261,2829038,1887529,423556,1246649,0.10528632,1439286,0.67909869,0.619088352,0.02456147,0.037097388,0.04861346,-0.036059546,0.084456799,-0.003700014,0.041305914,3.53e-07,0.109432252,0.207096193,0.257155259,0.136655641,0.619088352,0.095349727,0.136655641,0.061611579,0.075044061,0.095349727,3.53e-07,0.776630431,0.109432252,0.22653637,0.667198178,0.02456147,0.037097388,0.04861346,0.044697239,-0.03975956,0.080756785,0,0.00563161109137172,0.0444549999327425,1,"142"
"15282022","2022","1","M1500","0",0,"0","1",15.53093275,0.007981365,0.758165617,0.550495933,0.022294569,1.318973029,51,3.931825633,53.38,0.018311385,0.134516265,2498803,5559022,1012568,153924,123936,3789118,949716,5101589,3587606,964711,3210946,0.196782218,2667473,0.571532713,0.758165617,-0.010180303,-0.002306249,-0.014293724,0.042121708,-0.019905628,-0.098285102,0.005878169,1.96e-07,0.03949985,0.04243913,0.198480905,0.030171776,0.758165617,0.024293607,0.030171776,0.061611579,-0.031439803,0.024293607,1.96e-07,0.742732901,0.03949985,0.073831898,0.703233052,0.010180303,0.002306249,0.014293724,-0.076069022,-0.056163394,-0.11819073,0,0.000988461212678809,0.0465695459789363,1,"199"
"15322019","2019","1","M1500","0",1,"1","1",17.57502791,0.034297112,1.747724643,0.63328829,-0.009455712,0.572172512,51,3.931825633,61.78,0.000682565,0.04367339,15742091,42927702,9589959,661684,-405912,13770124,3904064,38008157,18085535,4308097,14517909,0.058409962,10526020,0.366270193,1.747724643,0.078212486,0.077093,0.079467984,0.061949565,0.129228337,0.027946743,0.028088602,2.63e-08,-0.113539075,-0.10290891,0.252313181,0.017409,1.747724643,-0.010679602,0.017409,0.038424098,-0.021015098,-0.010679602,2.63e-08,0.362293915,-0.113539075,0.093864746,0.47583299,0.078212486,0.077093,0.079467984,0.219124645,0.089896308,0.15717508,1,0.000441634343949604,0.0459588429519911,1,"251"
"15322020","2020","1","M1500","1",1,"1","1",17.61743562,0.03306697,1.432970619,0.642709767,0.060053895,0.697851014,51,3.931825633,64.07,0.000925118,0.042489357,16002072,44787320,10164563,791441,2689653,13125899,3819089,42927702,13770124,3904064,18085535,0.046796821,9827107,0.241256543,1.432970619,0.011230488,0.009050795,0.021463369,-0.004937393,0.027478552,0.025773322,-0.044218812,2.33e-08,-0.015007209,-0.013027718,0.236783301,0.018436603,1.432970619,0.062655415,0.018436603,0.036526377,-0.018089774,0.062655415,2.33e-08,0.305767567,-0.015007209,-0.100527417,0.320774776,0.011230488,0.009050795,0.021463369,0.048314481,0.020835929,0.053251874,1,0.000327239923371076,0.0815146832308073,1,"252"
"15322021","2021","1","M1500","1",1,"1","1",17.72697407,0.03999606,1.553635125,0.664859483,0.041546439,0.643651771,51,3.931825633,61.96,0.00060254,0.037791723,16747653,49972033,10590049,1684910,2076160,18938168,4073790,44787320,13125899,3819089,13770124,0.055939918,14564322,0.365180748,1.553635125,-0.024248169,-0.025585542,-0.007171366,0.012614363,0.049212428,0.017560894,-0.008735731,2.23e-08,0.129774878,0.124087978,0.236451947,0.037620246,1.553635125,0.046355978,0.037620246,0.052065096,-0.01444485,0.046355978,2.23e-08,0.422846645,0.129774878,-0.014384094,0.293071767,0.024248169,0.025585542,0.007171366,0.079387685,0.030175257,0.066773322,1,0.0002086536915225,0.111965296895385,1,"253"
"15322022","2022","1","M1500","1",1,"1","1",17.78635694,0.03081688,1.260236191,0.685365258,0.023048274,0.793502049,51,3.931825633,59.57,0.001526161,0.038508759,16684890,53029395,10610646,988910,1222236,14630178,3823773,49972033,18938168,4073790,13125899,0.044867336,11337623,0.267677763,1.260236191,-0.003083702,-0.012652976,-0.022694608,0.023578014,0.052310878,0.026298934,-0.004669132,2e-08,-0.08620802,-0.081204881,0.212331686,0.019789269,1.260236191,0.024458401,0.019789269,0.061611579,-0.04182231,0.024458401,2e-08,0.292767316,-0.08620802,0.116310437,0.378975336,0.003083702,0.012652976,0.022694608,0.102187826,0.049876948,0.078609812,1,0.0017491056137361,0.1309353043137,1,"254"
"15352021","2021","1","M1500","0",0,"0","1",15.7416612,0.017918897,0.705275007,0.529367812,0.034504529,1.417886626,30,3.401197382,65.5,0.001989484,0.006619041,3229968,6863041,636124,403880,236806,8484613,799148,6724372,8836360,1100392,9315910,0.069100282,7764125,1.154776833,0.705275007,0.031887594,0.007352128,-0.003998291,0.043466974,0.058403223,0.072111341,0.024846038,1.49e-07,-0.052309271,-0.007510441,0.094599763,0.060062114,0.705275007,0.035216077,0.060062114,0.052065096,0.007997018,0.035216077,1.49e-07,1.261770318,-0.052309271,-0.07131521,1.31407959,0.031887594,0.007352128,0.003998291,0.173981538,0.115578315,0.130514564,0,6.3952296892324e-05,0.0558596413631612,1,"241"
"15602020","2020","1","M1500","0",1,"1","1",16.06182663,0.012990461,0.543644016,0.498987924,0.10269212,1.839438991,59,4.077537444,59.35,0.024413222,0.086004208,4735991,9452848,5248848,539476,970733,5156550,953305,7925408,4868003,839873,5133466,0.105940161,3609958,0.461094621,0.543644016,-0.014719124,-0.018474866,-0.021478855,-0.034804658,-0.035418852,-0.013183582,-0.054414486,1.26e-07,0.036407842,0.022095392,0.662281109,0.068069177,0.543644016,0.122483663,0.068069177,0.036526377,0.0315428,0.122483663,1.26e-07,0.650635273,0.036407842,-0.033495184,0.614227432,0.014719124,0.018474866,0.021478855,-0.083407092,-0.04798824,-0.048602434,1,0.00099494823184,0.0368713435483181,1,"288"
"15602021","2021","1","M1500","1",1,"1","1",16.1341181,0.012730364,0.256251091,0.502966438,0.12410551,3.90242241,59,4.077537444,59.48,0.022649248,0.087988595,5050614,10161515,4883701,721678,1261100,6027838,1116695,9452848,5156550,953305,4868003,0.098262767,4165214,0.443766683,0.256251091,-0.038246707,-0.042629234,-0.047952662,-0.072598954,-0.068773796,-0.006881288,-0.057064495,1.06e-07,0.09217201,0.074887272,0.516638054,0.076345034,0.256251091,0.133409529,0.076345034,0.052065096,0.024279938,0.133409529,1.06e-07,0.637674276,0.09217201,0.030524875,0.545502266,0.038246707,0.042629234,0.047952662,-0.148254038,-0.079480242,-0.075655084,1,0.000589515389283844,0.0473101394070472,1,"289"
"15602022","2022","1","M1500","1",1,"1","1",16.07151701,0.014550149,0.356148888,0.361892404,0.204280194,2.807814467,59,4.077537444,57.91,0.023747256,0.091942679,6090670,9544895,4559011,1274350,1949833,6907619,1090395,10161515,6027838,1116695,5156550,0.108023951,4379157,0.466900851,0.356148888,-0.06914906,-0.057724472,-0.044024161,-0.137972525,-0.073014555,-0.020112095,-0.066474635,9.84e-08,0.086579708,0.089167905,0.448654654,0.125409449,0.356148888,0.191884084,0.125409449,0.061611579,0.06379787,0.191884084,9.84e-08,0.679782395,0.086579708,0.085743907,0.593202687,0.06914906,0.057724472,0.044024161,-0.231099175,-0.15808462,-0.09312665,1,0.0040701682165369,0.0505810777932061,1,"290"
"15862022","2022","1","M1500","0",0,"0","1",15.26789458,0.005349562,0.543539793,0.639117635,0.004952624,1.8397917,31,3.433987204,55.03,0.037101116,0.023629739,1542155,4273290,1973742,43134,21164,2539681,726763,4411082,2639658,713698,2295575,0.079216619,2211042,0.514921056,0.543539793,0.027114073,0.022204608,0.010478674,0.057467056,0.062746794,0.0134767,0.004980637,2.27e-07,-0.022664961,-0.025626819,0.447450762,0.009778553,0.543539793,0.004797916,0.009778553,0.061611579,-0.051833026,0.004797916,2.27e-07,0.575750122,-0.022664961,0.078004218,0.598415083,0.027114073,0.022204608,0.010478674,0.13369055,0.070943756,0.076223494,0,0.00268666258431668,0.05430261369627,1,"197"
"16052022","2022","0","M1600","0",0,"0","1",19.34702023,0.244432376889998,0.848589773,0.485907187,0.055063123,1.178425703,57,4.043051268,62.6,0.001215644,0.015964504,129821212,252524853,65656466,19140076,13904807,180400719,21892332,183034898,156664766,13731142,112546603,0.042874835,163054414,0.914989348,0.848589773,-0.003265266,0.005511858,0.001678375,-0.013789915,-0.002182279,0.03702351,0.028602573,5.46e-09,0.129679931,0.085091768,0.358710097,0.104570638,0.848589773,0.075968065,0.104570638,0.040445301,0.064125336,0.075968065,5.46e-09,0.985608324,0.129679931,0.241036892,0.855928392,0.003265266,0.005511858,0.001678375,0.021051316,0.023233595,0.034841231,0,0.0041120587171129,0.305641388711076,1,"2"
"17172022","2022","1","M1721","0",0,"0","1",17.90073492,0.149741362,0.65876732,0.578315977,0.110694247,1.517986654,59,4.077537444,70.92,0.03362155,0.061673417,25071340,59455276,17472950,2619481,6581357,49014100,17132279,60535689,50471397,20071472,38370366,0.113750089,38851315,0.625899657,0.65876732,-0.052012945,-0.0566255,-0.056818081,-0.042335548,-0.08428073,-0.029000838,-0.065446947,1.65e-08,-0.024073353,0.024479708,0.288638823,0.043271681,0.65876732,0.108718627,0.043271681,0.045746354,-0.002474673,0.108718627,1.65e-08,0.809672787,-0.024073353,0.199899121,0.833746139,0.052012945,0.0566255,0.056818081,-0.155617116,-0.071336386,-0.113281568,0,6.124006456929e-06,0.215523947059101,1,"325"
"17182020","2020","1","M1721","0",1,"1","1",20.45288793,0.109762189,2.58748597335999,0.912985286,0.031120699,0.38647627063,68,4.219507705,59.94,0,0,66400151,763091066,23932395,4048708,23747927,27277647,11635221,711904236,35282777,12848933,40895997,0.011063374,16910433,0.023202226,2.58748597335999,-0.028454201,-0.019997678,0.009270138,0.00841589,-0.03586818,-0.016869065,-0.027671164,1.4e-09,-0.011244673,-0.009539792,0.033617436,0.005687153,2.58602094091,0.033358317,0.005687153,0.045542165,-0.039855012,0.033358317,1.4e-09,0.038316456,-0.011244673,-0.007884796,0.049561128,0.028454201,0.019997678,0.009270138,-0.044321355,-0.008453175,-0.052737245,1,0.00158842198152014,0.278962193165743,1,"1"
"17182021","2021","1","M1721","1",1,"1","1",20.50154409,0.105911715,2.58748597335999,0.910407439,-0.002547948,0.38647627063,68,4.219507705,55.08,0,0,71776028,801138255,24907282,3850781,-2041259,32294374,14224936,763091066,27277647,11635221,35282777,0.010872477,19731395,0.026622023,2.58748597335999,0.013647791,0.013280351,0.036214114,0.036034789,-0.034538041,-0.014054502,0.00772128,1.31e-09,0.006574218,0.003180501,0.032639986,0.005046293,2.58602094091,-0.002674987,0.005046293,0.062082495,-0.057036202,-0.002674987,1.31e-09,0.042320472,0.006574218,-0.010490399,0.035746254,0.013647791,0.013280351,0.036214114,-0.012557754,0.021980287,-0.048592543,1,0.0032531283385848,0.306499133082776,1,"2"
