Code,Key,DA,DA1,DA2,ABCFO,ABPROD,ABEXP,ROA,Median_ROA,ADJROA,CFO,R1,R2,R3,R4,R5
1201,12012017,-0.001988896,-0.003419219,-0.011534336,-0.019015909,-0.006694362,0.033208753,0.026379673,0.059776965,-0.033397292,0.029041365,2.95E-08,0.524074794,0.019925013,-0.092867935,0.504149781
1203,12032017,-0.012153028,-0.013261608,-0.010280699,0.047147392,-0.054281205,-0.021588723,0.086785304,0.059776965,0.027008339,0.095815894,1.16E-07,0.720322989,-0.017626323,-0.033253819,0.737949312
1210,12102017,-0.047463083,-0.048486128,-0.048657281,-0.017902409,0.053768373,-0.000401866,0.070055767,0.059776965,0.010278802,0.117006096,2.64E-08,2.005346198,0.003574714,-0.064876613,2.001771484
1215,12152017,0.021586901,0.020177853,0.023702384,-0.045825709,0.108139481,-0.033581267,0.132060203,0.059776965,0.072283239,0.153498496,8.94E-08,1.775693566,0.151252711,0.144720411,1.624440855
1216,12162017,0.029561726,0.028045149,0.044594725,0.070492083,-0.179760307,0.143769267,0.15839247,0.059776965,0.098615506,0.122726452,2.64E-09,1.056197319,-0.035667936,-0.007361635,1.091865254
1217,12172017,-9.51E-05,0.001418244,-0.009892452,-0.026502326,0.018379445,-0.001992031,0.012572052,0.059776965,-0.047204913,0.006830082,8.66E-08,0.35913751,0.002766834,0.008253037,0.356370677
1218,12182017,0.015071736,0.015899424,0.011926184,-0.038099469,-0.010466797,0.025555664,0.040248408,0.059776965,-0.019528557,0.009267211,1.27E-07,0.974495886,-0.054425267,0.011725841,1.028921154
1219,12192017,0.054462008,0.054067306,0.045515599,-0.128563371,0.175270849,-0.053441179,0.006847991,0.059776965,-0.052928974,-0.038932404,1.25E-07,1.347950385,-0.017779643,0.153511677,1.365730029
1220,12202017,-0.027381094,-0.029309815,-0.028704329,0.036571672,0.023244747,-0.082937395,0.027920131,0.059776965,-0.031856834,0.032417181,3.32E-07,0.785094645,-0.164909668,-0.136698602,0.950004313
1225,12252017,0.031231758,0.032205157,0.028481824,-0.092346644,0.153953997,-0.087929038,0.048125593,0.059776965,-0.011651371,0.01319563,1.50E-07,1.615063266,-0.024343251,0.005274439,1.639406517
1227,12272017,-0.027066781,-0.025681633,-0.020924163,0.046539411,-0.132121994,0.055179777,0.101283298,0.059776965,0.041506334,0.11651588,4.58E-08,1.213521226,-0.027299035,0.071450197,1.240820262
1229,12292017,0.019736925,0.021565064,0.025668171,0.060193595,0.056521733,-0.087851787,0.112747109,0.059776965,0.052970144,0.068857462,3.81E-08,0.18288958,-0.016124659,-0.003080867,0.199014238
1231,12312017,-0.032626663,-0.027961505,-0.033476855,0.002921246,0.052265087,0.008522999,0.063867931,0.059776965,0.004090967,0.113002298,1.57E-07,1.103087254,0.04917908,0.040965963,1.053908173
1232,12322017,-0.09727065,-0.096390732,-0.082117704,0.051532908,0.070270593,-0.12737386,0.150975638,0.059776965,0.091198673,0.219467379,1.81E-07,3.064458875,-0.090702993,-0.07059021,3.155161868
1233,12332017,-0.00702187,-0.008928405,-0.006713793,0.010071168,-0.345661849,0.352165953,0.08803444,0.059776965,0.028257476,0.119424181,5.02E-07,1.069408218,-0.002222296,0.001101359,1.071630514
1234,12342017,0.049615853,0.050520522,0.041203007,-0.066739906,0.083657229,-0.01898785,0.024371244,0.059776965,-0.035405721,-0.027584974,4.49E-08,0.407720551,0.014698611,0.107729082,0.39302194
1235,12352017,0.045822236,0.047639092,0.043826353,-0.008128587,0.091945889,-0.097863792,0.072343743,0.059776965,0.012566778,0.008799672,2.36E-07,0.018124128,-0.009663231,0.001173101,0.027787358
1236,12362017,0.004369947,0.002379942,-0.003465537,-0.018757281,-0.023999579,0.023055475,0.001605267,0.059776965,-0.058171698,0.006647903,3.17E-07,0.595274045,-0.079438705,-0.059354015,0.67471275
1256,12562017,-0.016549382,-0.014670055,-0.010576082,-0.002299219,-0.052419977,0.060715089,0.165866011,0.059776965,0.106089046,0.22280971,5.78E-07,1.684977494,0.137405713,0.158168278,1.54757178
1264,12642017,0.005874282,0.006722717,0.022953159,0.077262018,-0.193433246,0.079918898,0.176243231,0.059776965,0.116466266,0.16696094,3.43E-07,1.259469581,-0.040620346,-0.032675308,1.300089927
1702,17022017,0.021398407,0.01815204,0.016082345,-0.029542422,-0.056893286,0.08723132,0.053563062,0.059776965,-0.006213903,0.059803249,5.38E-08,0.924408177,0.047002428,0.04414941,0.877405749
1737,17372017,-0.017351562,-0.017714735,-0.021035088,0.036728623,-0.016515456,-0.016246249,0.050145242,0.059776965,-0.009631722,0.075207372,1.42E-07,0.390886454,0.000267956,-0.000853348,0.390618498
1796,17962017,-0.018059848,-0.012734187,-0.013095408,0.020514174,0.065888409,0.034886982,0.056886505,0.059776965,-0.00289046,0.123059657,2.01E-06,0.704870402,-0.206990071,0.156216754,0.911860473
3054,30542017,-0.011279671,-0.00909506,-0.020137636,-0.012369775,0.142856503,-0.075501536,0.047193184,0.059776965,-0.012583781,0.055330854,5.76E-07,0.200626054,0.014470809,-0.294885091,0.186155245
4205,42052017,0.035616826,0.034263634,0.04636132,0.039277541,-0.065397768,-0.00471256,0.165528365,0.059776965,0.105751401,0.152270429,6.25E-07,0.882811285,0.00961658,0.057247199,0.873194705
4207,42072017,-0.055067942,-0.053801006,-0.054236827,0.070729429,0.041566071,-0.077217106,0.059776965,0.059776965,0,0.122894412,2.28E-07,0.767360244,-0.034322056,0.042833824,0.801682301
4712,47122017,0.03702697,0.028397943,0.024533118,-0.063888237,-8.26E-05,-0.116583938,-0.060181178,0.059776965,-0.119958143,-0.148221876,1.37E-06,0.361323365,-0.43405431,-0.647907273,0.795377674
1259,12592022,-0.096704353,-0.10096125,-0.104027492,0.015920673,0.165501313,-0.129965265,0.022311307,-0.00565896,0.027970267,0.194456855,1.89E-07,1.083011356,0.130758472,-0.05824384,0.952252884
1268,12682022,-0.029418872,-0.035451639,-0.034625505,-0.012191935,-0.017908045,0.058735983,0.027892472,-0.00565896,0.033551432,0.129538328,2.14E-07,0.805743123,0.177372164,-0.113543887,0.628370959
2701,27012022,0.081453821,0.083916464,0.063146523,0.006622179,-0.011798596,-0.030415133,0.02414673,-0.00565896,0.02980569,0.010999101,1.14E-07,0.02584425,-0.001516775,-0.002822929,0.027361025
2702,27022022,0.044509895,0.045954469,0.027826516,0.019680231,-0.07782056,0.062375923,0.046704047,-0.00565896,0.052363006,0.052168161,1.16E-07,0.158491834,0.063092206,0.00922958,0.095399628
2704,27042022,0.259319534,0.262189789,0.219842303,-0.146543098,0.029197318,-0.010805613,0.063445323,-0.00565896,0.069104283,-0.131938026,5.83E-08,0.084496135,-0.004020169,-0.028586756,0.088516304
2705,27052022,0.01787687,0.020603623,0.037218728,-0.006483254,0.007184975,-0.012902441,-0.019743844,-0.00565896,-0.014084885,0.014784463,6.23E-08,0.104347462,0.026050349,-0.019689777,0.078297113
2706,27062022,0.082976315,0.085152535,0.062778051,0.0082162,-0.017913559,-0.029176011,0.028869075,-0.00565896,0.034528034,0.01408647,9.58E-08,0.027822813,0.00360527,-0.001148063,0.024217542
2707,27072022,-0.038977184,-0.038925487,-0.089122792,0.108451708,0.032778202,-0.131000887,0.092240606,-0.00565896,0.097899565,0.194255944,9.08E-08,0.50831834,0.060539609,-0.044700372,0.447778731
2712,27122022,-0.011094159,-0.009336755,-0.00870538,0.010175515,0.011129144,-0.052599766,0.016638289,-0.00565896,0.022297249,0.064860834,6.90E-07,0.367677414,0.12554295,-0.153256874,0.242134464
2719,27192022,0.136042923,0.127667121,0.127832366,-0.082131861,0.046111731,0.04761578,-0.19374685,-0.00565896,-0.18808789,-0.128538904,4.34E-06,0.355437182,0.211482647,-0.55249483,0.143954535
2722,27222022,0.006706165,0.006518813,-0.021234691,0.057392681,-0.05595251,-0.023029097,0.055186508,-0.00565896,0.060845468,0.10877158,3.71E-07,0.310172726,0.092027729,-0.055193558,0.218144997
2723,27232022,-0.050244901,-0.045283719,-0.059688685,-0.019509377,-0.125330371,0.129046626,0.022543093,-0.00565896,0.028202053,0.122684795,4.80E-08,0.937148566,-0.016678878,0.008725054,0.953827444
2724,27242022,-0.022811203,-0.019422004,-0.037939968,0.113197977,-0.029138039,-0.053805104,-0.041753391,-0.00565896,-0.036094432,0.085720755,1.17E-06,0.048949096,-0.028962331,-0.116353832,0.077911427
2726,27262022,-0.100214144,-0.072531466,-0.041238834,-0.058353936,0.058661897,-0.052922808,-0.20700953,-0.00565896,-0.20135057,-0.04825573,7.28E-07,0.582899564,-0.478511132,-0.088366005,1.061410695
2727,27272022,-0.123678927,-0.125046576,-0.127779206,-0.008620416,0.029118591,0.056580616,0.019119286,-0.00565896,0.024778246,0.208677513,7.40E-08,1.356107314,0.083205188,0.145313594,1.272902126
2729,27292022,-0.030738769,-0.02972081,-0.039630707,-0.025917256,-0.068452921,0.064608496,0.020749783,-0.00565896,0.026408742,0.108381628,1.87E-07,0.850510425,0.058014622,-0.071463999,0.792495803
2731,27312022,-0.090904123,-0.103840085,0.00336655,-0.084529887,0.054590311,0.106344141,-0.134890077,-0.00565896,-0.129231117,0.042170207,1.85E-07,0.611093603,0.284755184,-0.885598981,0.326338419
2732,27322022,0.009460038,0.011703589,-0.041546135,-0.019617672,-0.01650978,-0.041063108,0.071000191,-0.00565896,0.076659151,0.130767237,2.40E-07,1.009573229,0.007312214,0.002313764,1.002261015
2734,27342022,0.021762396,0.001284339,0.04897568,-0.096645185,0.056200824,0.061001311,-0.091305206,-0.00565896,-0.085646246,0.02724157,1.83E-06,0.795740296,0.433524797,-0.41390524,0.362215499
2736,27362022,0.005718992,0.008467399,0.002981176,0.02020597,-0.051898411,0.012993124,0.005146567,-0.00565896,0.010805526,0.055597834,4.36E-07,0.258173516,0.042987198,-0.0613772,0.215186318
2739,27392022,-0.007802253,-0.009462591,0.012554771,0.003100588,0.023404163,0.003194691,-0.024804015,-0.00565896,-0.019145055,0.052980968,7.34E-08,0.251090916,0.079849642,-0.034678062,0.171241274
2740,27402022,-0.049279234,-0.038826801,-0.036276128,0.015126981,-0.032194393,-0.012483848,-0.617553272,-0.00565896,-0.611894313,-0.17839753,1.01E-05,0.89158273,-0.219183074,-0.489558131,1.110765805
2745,27452022,-0.133409532,-0.156168003,-0.110194401,0.025055097,-0.024965755,0.146007618,-0.18023344,-0.00565896,-0.17457448,0.116025544,2.37E-06,0.689862136,0.429159634,-2.233596609,0.260702501
2748,27482022,-0.031940582,-0.034223579,-0.042867183,0.051805384,0.018602129,-0.061244647,0.042036903,-0.00565896,0.047695862,0.132117334,2.11E-07,0.436942856,0.131323429,-0.080620143,0.305619426
3252,32522022,0.00981593,0.014750254,0.022584476,0.004968606,-0.005073043,-0.024138832,0.000870768,-0.00565896,0.006529728,0.026935053,2.45E-07,0.140751548,0.031552547,0.03995618,0.109199001
3522,35222022,0.033975186,0.035598124,0.052148821,-0.04582352,-0.017212555,0.075539667,-0.050286585,-0.00565896,-0.044627625,-0.006199644,4.80E-07,0.314377754,0.019709236,-0.171109008,0.294668518
4530,45302022,0.070427502,0.06733515,0.005329435,0.045178734,0.016941772,-0.077256818,-0.024598598,-0.00565896,-0.018939638,0.061246976,2.80E-06,0.551390995,0.103754833,0.34269822,0.447636163
4804,48042022,-0.186403933,-0.180287027,-0.091023485,0.068281642,0.010347265,0.074720177,-0.190680089,-0.00565896,-0.185021129,0.074546143,7.73E-07,0.211382755,-0.051666976,0.008026381,0.263049731
5301,53012022,0.145387731,0.148185318,0.152148657,-0.097527287,0.085814939,-0.00895241,-0.093313605,-0.00565896,-0.087654645,-0.126369509,1.37E-06,0.074449765,-0.023358884,-0.084067323,0.097808649
5364,53642022,-0.030409125,-0.028316573,-0.020804281,0.02734831,0.098136684,-0.125785376,-0.035194708,-0.00565896,-0.029535749,0.064507916,8.57E-07,0.342710359,0.056269872,-0.11600898,0.286440488
5701,57012022,0.002327054,0.005572604,0.031453155,-0.018188505,-0.02502606,0.015293919,-0.031221546,-0.00565896,-0.025562586,0.008399115,3.60E-07,0.170434596,0.060173265,-0.055419477,0.110261331
5703,57032022,0.029105084,0.032513271,0.063532433,-0.060066988,0.057227692,-0.034207024,-0.081269825,-0.00565896,-0.075610865,-0.043322018,9.52E-07,0.240469984,0.039434352,-0.080950056,0.201035632
5704,57042022,0.03098366,0.025852822,-0.08177764,0.126827599,-0.103984664,-0.104031304,0.143380492,-0.00565896,0.149039452,0.216886599,1.51E-06,0.723416598,0.175794061,-0.104099283,0.547622537
5706,57062022,0.025239685,0.027025081,0.021999281,0.027900713,-0.005096506,-0.012395043,-0.012188687,-0.00565896,-0.006529728,0.034748181,3.85E-07,0.077943914,0.020282816,-0.130590936,0.057661098
5905,59052022,0.053309586,0.056819594,0.075832357,-0.053212795,-0.043949528,0.058768058,-0.025250904,-0.00565896,-0.019591945,-0.029265111,1.46E-07,0.141513194,0.022851023,-0.051204313,0.118662171
8077,80772022,-0.049513945,-0.048505008,-0.014436994,0.033533265,0.071594305,-0.043387624,-0.060451469,-0.00565896,-0.05479251,0.056902233,2.68E-07,0.146429508,0.041444387,-0.01328933,0.104985121
8940,89402022,-0.032591778,-0.036772064,-0.033384545,0.018200085,-0.069152268,0.076511422,0.013446614,-0.00565896,0.019105574,0.111990776,5.73E-07,0.560150916,0.177122885,-0.199543837,0.383028031
9943,99432022,0.049738653,0.045971077,0.004752772,0.028172835,-0.073165691,0.022230608,0.087225906,-0.00565896,0.092884866,0.109356922,1.85E-07,0.439841934,0.128642392,-0.197373083,0.311199542
1259,12592021,-0.081828565,-0.081904799,-0.105620885,0.025468754,0.167381294,-0.063686714,0.019074528,-0.018054106,0.037128634,0.160753159,2.14E-07,1.079595756,-0.066032672,-0.030537687,1.145628428
1268,12682021,-0.022692017,-0.022784242,-0.047394732,0.02003991,-0.001741581,0.039996881,0.016642391,-0.018054106,0.034696497,0.093553506,2.21E-07,0.64717084,-0.116940944,-0.069791442,0.764111784
2701,27012021,0.061363845,0.061457137,0.050711152,0.003576792,-0.020662103,-0.036428662,0.009607609,-0.018054106,0.027661715,0.011306902,1.14E-07,0.027327177,-0.002819436,-0.009551118,0.030146613
2702,27022021,0.031918656,0.031889761,0.048545103,-0.031629755,-0.054953038,0.044140121,-0.021887708,-0.018054106,-0.003833602,-0.011658012,1.42E-07,0.116760134,0.011296134,-0.110701773,0.105464
2704,27042021,0.04847044,0.048505026,0.051172009,-0.02464875,0.01135261,-0.022024071,-0.006632149,-0.018054106,0.011421957,-0.007921305,7.52E-08,0.114192947,-0.036879148,-0.068214797,0.151072096
2705,27052021,0.021034575,0.021038829,0.035506462,-0.013353883,0.01736097,-0.019019847,-0.022565772,-0.018054106,-0.004511666,0.002789481,8.15E-08,0.102396837,-0.025750259,-0.037100595,0.128147096
2706,27062021,0.057859957,0.057953776,0.049155375,0.00471724,-0.02335289,-0.035638621,0.007472364,-0.018054106,0.02552647,0.012765178,9.53E-08,0.024100767,-0.001142527,-0.007802599,0.025243295
2707,27072021,0.243722921,0.24388083,0.0987758,-0.04320622,0.044278587,-0.086550625,0.20446482,-0.018054106,0.222518926,0.015974477,9.13E-08,0.450112919,-0.044933387,-0.101576004,0.495046305
2712,27122021,-0.006999472,-0.006869899,-0.01438025,0.018572333,0.028160638,-0.077037383,-0.013811522,-0.018054106,0.004242584,0.021480003,6.66E-07,0.233690579,-0.147912391,0.098459113,0.38160297
2719,27192021,0.021000848,0.021019531,0.018441566,0.010009021,0.010157095,-0.065490231,-0.198565797,-0.018054106,-0.180511691,-0.164691027,4.66E-06,0.154379491,-0.592505615,-7.159271995,0.746885105
2722,27222021,-0.004450991,-0.004437575,-0.018280708,0.037027258,-0.008224827,-0.028250281,0.006043644,-0.018054106,0.02409775,0.056964369,3.89E-07,0.22869068,-0.057861755,-0.006354831,0.286552435
2723,27232021,-0.059204502,-0.059145432,-0.091896496,0.037469097,-0.16818327,0.207215447,0.0482289,-0.018054106,0.066283006,0.161556185,4.51E-08,0.895562856,0.008192084,-0.156803209,0.887370772
2724,27242021,0.016003677,0.016495797,0.017990806,0.02733516,-0.042969,-0.038901754,-0.061217545,-0.018054106,-0.043163439,-0.009346094,1.39E-06,0.09261713,-0.138315499,-0.379716981,0.230932629
2726,27262021,-0.078911284,-0.078611624,-0.058766967,-0.003582795,-0.047110726,0.171778307,-0.054460701,-0.018054106,-0.036406595,0.087169203,5.63E-07,0.821068794,-0.068356734,-0.358460714,0.889425529
2727,27272021,-0.116441526,-0.116644079,-0.10013895,-0.023879279,0.002445518,0.225403528,-0.012935307,-0.018054106,0.005118799,0.165589032,7.53E-08,1.294346372,0.147761654,-0.075150265,1.146584718
2729,27292021,-0.049862501,-0.049926253,-0.07692433,0.036218724,-0.069215184,0.099296874,0.028410955,-0.018054106,0.046465061,0.129051566,1.76E-07,0.745859289,-0.067258511,-0.05091928,0.8131178
2731,27312021,0.013458305,0.013338057,0.008269606,-0.011844164,0.02980676,-0.103747944,-0.080762838,-0.018054106,-0.062708732,-0.052326076,1.66E-07,0.292020995,-0.792470272,-3.912848695,1.084491266
2732,27322021,0.042592219,0.041851678,0.015405442,-0.076714627,0.009916198,0.072391172,0.027289204,-0.018054106,0.04534331,0.045841475,2.22E-07,0.930032675,0.002147022,-0.174726416,0.927885653
2734,27342021,0.004591904,0.005164842,0.040526225,-0.064902965,0.071029798,-0.051312452,-0.162372317,-0.018054106,-0.144318211,-0.115713654,2.11E-06,0.417562815,-0.47715086,-1.154897749,0.894713675
2736,27362021,-0.012930554,-0.012883083,-0.012778726,0.028017464,-0.038077283,0.007866063,-0.013777301,-0.018054106,0.004276806,0.04379131,4.05E-07,0.199723296,-0.056966711,-0.022592069,0.256690007
2739,27392021,-0.010811867,-0.010743708,0.018063695,-0.00086243,0.03723307,-0.01092412,-0.049081268,-0.018054106,-0.031027162,0.022418005,6.82E-08,0.159188519,-0.032237259,-0.114035008,0.191425778
2740,27402021,-0.021605957,-0.021581809,-0.029755807,0.004558292,-0.035133274,0.097765672,-0.251139517,-0.018054106,-0.233085411,-0.139344616,7.19E-06,0.788869398,-0.347685738,-0.095058018,1.136555135
2745,27452021,-0.012419871,-0.012916184,-0.012448041,0.00455176,-0.025756125,-0.25511419,-0.216625508,-0.018054106,-0.198571402,-0.176707803,1.68E-06,0.184260435,-1.578671018,-8.798687504,1.762931453
2748,27482021,-0.031483135,-0.031524825,-0.034876378,0.030789302,0.06146321,-0.073696196,-0.006908749,-0.018054106,0.011145357,0.066829192,2.36E-07,0.341950532,-0.090204019,-0.12891295,0.432154552
3252,32522021,0.030103651,0.029773181,0.026562424,-0.006547181,-0.022601815,0.001535336,0.008851803,-0.018054106,0.026905909,0.013087243,2.63E-07,0.117507797,0.042996389,-0.008233267,0.074511408
3522,35222021,-0.089860118,-0.089699921,0.002510076,-0.021085466,-0.021763254,0.070396948,-0.15788514,-0.018054106,-0.139831034,-0.008857389,3.34E-07,0.204820987,-0.118936071,-0.071236812,0.323757058
4530,45302021,0.034868252,0.034404246,0.034001114,-0.025758256,0.037378716,0.098398983,-0.063896751,-0.018054106,-0.045842645,-0.008685666,3.14E-06,0.501013537,0.383562504,0.026113478,0.117451033
4804,48042021,-0.063257352,-0.063742602,-0.06920771,0.089356132,-0.0167218,-0.01381342,-0.014220504,-0.018054106,0.003833602,0.107513687,6.84E-07,0.232834656,0.007104435,-0.05491856,0.225730222
5301,53012021,-0.037894087,-0.037576651,0.050863598,-0.041237312,-0.011662854,0.036625389,-0.157290582,-0.018054106,-0.139236476,-0.052776021,7.09E-07,0.05062731,-0.043514581,-1.033073833,0.094141891
5364,53642021,-0.036470537,-0.036241167,-0.014969527,0.014982089,0.105747754,-0.109052239,-0.05968139,-0.018054106,-0.041627284,0.022293308,7.58E-07,0.253407776,-0.102630665,-0.041614528,0.356038441
5701,57012021,-0.025261777,-0.025337809,0.008078702,-0.002221523,-0.002631489,-1.19E-05,-0.056775571,-0.018054106,-0.038721465,0.003524378,3.44E-07,0.105272616,-0.052912053,-0.030264911,0.158184669
5703,57032021,-0.008121205,-0.008035811,0.037602374,-0.03578942,0.065093046,-0.02636651,-0.090558938,-0.018054106,-0.072504832,-0.036366354,7.29E-07,0.154037992,-0.062025741,-0.387263645,0.216063733
